,track_id,cluster
27929,You Only Have To Say You Love MeHannah Jones,93
27930,You Only Live TwiceNancy Sinatra,110
27931,You Ought To Be Havin' FunTower Of Power,15
27932,You Ought To Be With MeAl Green,84
27933,You Owe MeNAS Featuring Ginuwine,4
27934,You Put A Move On My HeartQuincy Jones Introducing Tamia,62
27935,You Put It On MeB.B. King,67
27936,You Put The Beat In My HeartEddie Rabbitt,57
27937,You Raise Me UpJosh Groban,65
27938,You Raise Me UpJosh Groban & The African Children's Choir,101
27939,You Really Got A Hold On MeGayle McCormick,62
27940,You Really Got MeThe Kinks,55
27941,You Really Got MeVan Halen,55
27942,You Really Know How To Hurt A GuyJan & Dean,0
27943,"You Remind Me (From ""Strictly Business"")Mary J. Blige",59
27944,You Remind Me Of SomethingR. Kelly,47
27945,You Rock My WorldMichael Jackson,14
27946,You Said A Bad WordJoe Tex,17
27947,You SaidMona Lisa,83
27948,You Sang To MeMarc Anthony,106
27949,You Save MeKenny Chesney,60
27950,You Saved My SoulBurton Cummings,15
27951,You SayLauren Daigle,20
27952,You Says It AllRandy Brown,1
27953,You Send MeAretha Franklin,13
27954,You Send MePonderosa Twins + One,33
27955,You Send MeThe Manhattans,98
27956,You Sexy ThingHot Chocolate,23
27957,You Shook Me All Night LongAC/DC,79
27958,You Should Be DancingBee Gees,30
27959,You Should Be HereCole Swindell,78
27960,You Should Be Mine (Don't Waste Your Time)Brian McKnight Featuring Mase,76
27961,You Should Be Mine (The Woo Woo Song)Jeffrey Osborne,63
27962,You Should Do ItPeter Brown With Betty Wright,1
27963,You Should Have Seen The Way He Looked At MeThe Dixie Cups,21
27964,You Should Hear How She Talks About YouMelissa Manchester,69
27965,You Should See Me In A CrownBillie Eilish,96
27966,You Should'a Treated Me RightIke & Tina Turner,22
27967,You Should've Told MeKelly Price,56
27968,You Shouldn't Kiss Me Like ThisToby Keith,106
27969,You Showed MeSalt-N-Pepa,114
27970,You Showed MeThe Turtles,75
27971,You Sound Good To MeLucy Hale,63
27972,You Spin Me Round (Like A Record)Dead Or Alive,2
27973,You Stepped Into My LifeMelba Moore,114
27974,You Stepped Into My LifeWayne Newton,57
27975,You Still Touch MeSting,46
27976,You SuckThe Murmurs,19
27977,You Sure Love To BallMarvin Gaye,103
27978,You Take Me UpThompson Twins,46
27979,You Take My Breath AwayRex Smith,16
27980,You Take My Heart AwayJames Darren,0
27981,You Talk About LoveBarbara George,31
27982,You Talk Too MuchFrankie Ford,57
27983,You Talk Too MuchJoe Jones,5
27984,You Tell Me WhyThe Beau Brummels,66
27985,You The BossRick Ross Featuring Nicki Minaj,16
27986,You Think You Know HerCause And Effect,68
27987,You Think You're Hot StuffJean Knight,61
27988,You Threw A Lucky PunchGene Chandler,31
27989,You Thrill MeExile,66
27990,"You To Me Are Everything, Part IRevelation",62
27991,You To Me Are EverythingBroadway,57
27992,You To Me Are EverythingThe Real Thing,75
27993,You Took The Words Right Out Of My MouthMeat Loaf,39
27994,You Turn Me On (Turn On Song)Ian Whitcomb And Bluesville,62
27995,"You Turn Me On, I'm A RadioJoni Mitchell",84
27996,You Turned My World AroundFrank Sinatra,11
27997,You Used To Love MeFaith Evans,14
27998,You Waited Too LongThe Five Stairsteps,11
27999,You Walked InLonestar,97
28000,"You Want It, You Got ItDetroit Emeralds",47
28001,You Want This/70's Love GrooveJanet Jackson,18
28002,You Wanted Someone To Play With (I Wanted Someone To Love)Frankie Laine,59
28003,You Was RightLil Uzi Vert,92
28004,You Wear It WellEl DeBarge With DeBarge,59
28005,You Wear It WellRod Stewart,116
28006,You Went Back On Your WordClyde McPhatter,85
28007,You Were Always ThereDonna Fargo,113
28008,You Were Born To Be LovedBilly Bland,62
28009,You Were Made For MeFreddie And The Dreamers,108
28010,You Were Made For MeIrene Cara,59
28011,You Were Made For MeLuther Ingram,85
28012,You Were MineDixie Chicks,54
28013,You Were MineFireflies,34
28014,You Were On My MindCrispian St. Peters,15
28015,You Were On My MindWe Five,16
28016,You Were Only Fooling (While I Was Falling In Love)Vic Damone,93
28017,You Were WrongZ.Z. Hill,38
28018,You Will KnowStevie Wonder,33
28019,You Win AgainBee Gees,112
28020,You Win AgainFats Domino,61
28021,You Won't Be Lonely NowBilly Ray Cyrus,119
28022,You Won't Ever Be LonelyAndy Griggs,73
28023,You Won't Forget MeLa Bouche,7
28024,You Won't See Me CryWilson Phillips,11
28025,You Won't See MeAnne Murray,15
28026,You Wouldn't ListenThe Ides Of March,66
28027,You You YouMel Carter,17
28028,"You, IThe Rugbys",108
28029,"You, Me And HeMtume",56
28030,"You, Me And MexicoEdward Bear",59
28031,"You, No One But YouFrankie Laine",57
28032,You'd Better Believe ItThe Manhattans,5
28033,You'd Better Come HomePetula Clark,22
28034,You'd Better Come HomeRussell Byrd,1
28035,You'll Accomp'ny MeBob Seger,101
28036,You'll Always Be Loved By MeBrooks & Dunn,28
28037,You'll Always Be The One I LoveDean Martin,15
28038,You'll Always Find Your Way Back HomeHannah Montana,41
28039,You'll Answer To MePatti Page,42
28040,You'll Be In My HeartPhil Collins,14
28041,You'll Be Mine (Party Time)Gloria Estefan,15
28042,You'll Be ThereGeorge Strait,28
28043,You'll Lose A Good ThingBarbara Lynn,88
28044,You'll Lose A Good ThingFreddy Fender,46
28045,You'll Love AgainHotel,86
28046,You'll Miss Me (When I'm Gone)Fontella Bass & Bobby McClure,57
28047,You'll Never Find Another Love Like MineLou Rawls,101
28048,You'll Never Get To Heaven (If You Break My Heart)Dionne Warwick,98
28049,You'll Never Get To Heaven (If You Break My Heart)The Stylistics,3
28050,You'll Never Walk AloneElvis Presley With The Jordanaires,1
28051,You'll Never Walk AloneGerry And The Pacemakers,101
28052,You'll Never Walk AlonePatti LaBelle And The Blue Belles,59
28053,You'll Never Walk AloneThe Brooklyn Bridge,10
28054,You'll SeeMadonna,89
28055,You'll Think Of MeKeith Urban,71
28056,You're A Big Girl NowThe Stylistics,19
28057,You're A Friend Of MineClarence Clemons & Jackson Browne,63
28058,You're A GodVertical Horizon,104
28059,You're A JerkNew Boyz,14
28060,You're A LadyDawn Featuring Tony Orlando,11
28061,You're A LadyPeter Skellern,11
28062,You're A Part Of MeGene Cotton With Kim Carnes,59
28063,You're A Part Of MeSusan Jacks,85
28064,You're A Special Part Of MeDiana Ross & Marvin Gaye,108
28065,You're A SweetheartDinah Washington,11
28066,You're A SweetheartLittle Willie John,0
28067,You're A Very Lovely WomanThe Merry-Go-Round,93
28068,You're A Wonderful OneMarvin Gaye,63
28069,You're All I Need To Get ByAretha Franklin,47
28070,You're All I Need To Get ByJohnny Mathis & Deniece Williams,17
28071,You're All I Need To Get ByMarvin Gaye & Tammi Terrell,13
28072,You're All I Need To Get ByTony Orlando & Dawn,10
28073,You're All I NeedBobby Bland,66
28074,You're All I NeedMotley Crue,75
28075,You're All That Matters To MeCurtis Stigers,44
28076,You're AmazingRobert Palmer,52
28077,You're BeautifulJames Blunt,92
28078,You're Beginning To Get To MeClay Walker,76
28079,You're Driving Me Out Of My MindLittle River Band,46
28080,You're Easy On The EyesTerri Clark,40
28081,You're Following MePerry Como,57
28082,You're Fooling YouThe Dramatics,22
28083,You're Gonna Get What's ComingBonnie Raitt,85
28084,"You're Gonna Go Far, KidThe Offspring",79
28085,You're Gonna Make Me CryO.V. Wright,85
28086,You're Gonna Miss MeConnie Francis,95
28087,You're Gonna Miss MeThe Thirteenth Floor Elevators,62
28088,You're Gonna Miss ThisTrace Adkins,41
28089,You're Gonna Need MagicRoy Hamilton,119
28090,You're Gonna Need MeBarbara Lynn,51
28091,You're Good For MeSolomon Burke,22
28092,You're In Good HandsJermaine Jackson,86
28093,You're In LoveRatt,109
28094,You're In LoveWilson Phillips,26
28095,You're In My Heart (The Final Acclaim)Rod Stewart,88
28096,You're Just About To Lose Your ClownRay Charles,57
28097,You're Just The Right SizeThe Salsoul Orchestra,34
28098,You're Like Comin' HomeLonestar,68
28099,You're Looking GoodDee Clark,17
28100,You're Looking Like Love To MePeabo Bryson & Roberta Flack,1
28101,You're Makin' Me High/Let It FlowToni Braxton,77
28102,You're Making A MistakeThe Platters,32
28103,You're Mine (Eternal)Mariah Carey,82
28104,You're Mine TonightPure Prairie League,85
28105,You're Movin' Out TodayBette Midler,57
28106,You're Moving Out TodayCarole Bayer Sager,84
28107,You're My Baby (And Don't You Forget It)The Vacels,1
28108,You're My BabySarah Vaughan,93
28109,You're My Best FriendQueen,2
28110,You're My Better HalfKeith Urban,65
28111,You're My BlessingLou Rawls,66
28112,You're My Driving WheelThe Supremes,0
28113,You're My EverythingAnita Baker,57
28114,You're My EverythingLee Garrett,59
28115,You're My EverythingThe Temptations,114
28116,You're My GirlFranke & The Knockouts,66
28117,"You're My Latest, My Greatest InspirationTeddy Pendergrass",45
28118,You're My ManLynn Anderson,52
28119,You're My RemedyThe Marvelettes,67
28120,You're My WeaknessFaith Band,83
28121,You're My WorldCilla Black,81
28122,You're My WorldHelen Reddy,4
28123,You're NextJimmy Witherspoon,0
28124,You're No GoodBetty Everett,84
28125,You're No GoodLinda Ronstadt,101
28126,You're No GoodThe Swinging Blue Jeans,84
28127,You're Nobody 'til Somebody Loves YouDinah Washington,22
28128,You're Nobody Till Somebody Loves YouDean Martin,4
28129,You're Nobody Till Somebody Loves YouThe Wonder Who?,62
28130,You're Not AloneChicago,114
28131,You're Not AloneOlive,16
28132,You're Not My Kind Of GirlNew Edition,75
28133,You're Not SorryTaylor Swift,54
28134,You're Only Human (Second Wind)Billy Joel,7
28135,You're Only LonelyJ.D. Souther,1
28136,You're SixteenJohnny Burnette,47
28137,You're SixteenRingo Starr,60
28138,You're So BeautifulEmpire Cast Featuring Jussie Smollett & Yazz,65
28139,You're So Easy To LoveTommy James,66
28140,You're So FineThe Falcons,68
28141,You're So UniqueBilly Preston,32
28142,You're So VainCarly Simon,29
28143,You're Still A Young ManTower Of Power,4
28144,You're Still The OneShania Twain,20
28145,You're Supposed To Keep Your Love For MeJermaine Jackson,32
28146,You're The Best Thing That Ever Happened To MeRay Price,28
28147,You're The Best ThingThe Style Council,110
28148,You're The BossLaVern Baker & Jimmy Ricks,98
28149,"You're The First, The Last, My EverythingBarry White",78
28150,You're The InspirationChicago,43
28151,You're The InspirationPeter Cetera Featuring Az Yet,109
28152,You're The Love Of My Life/The Love I LostSybil,62
28153,You're The LoveSeals & Crofts,46
28154,You're The Man (Part 1)Marvin Gaye,61
28155,You're The One For MeJoe Simon,0
28156,You're The One That I WantJohn Travolta & Olivia Newton-John,30
28157,You're The One-Part IILittle Sister,1
28158,You're The OneGuerilla Black Featuring Mario Winans,75
28159,You're The OneSWV,105
28160,You're The OneThe Marvelettes,98
28161,You're The OneThe Three Degrees,0
28162,You're The OneThe Vogues,82
28163,You're The Only LovePaul Hyde & Payolas,62
28164,You're The Only OneDolly Parton,60
28165,You're The Only OneGeils,98
28166,You're The Only OneMaria Mena,68
28167,You're The Only Woman (You & I)Ambrosia,101
28168,You're The Only WomanThe Brat Pack,0
28169,You're The Only World I KnowSonny James,21
28170,You're The Reason I'm LivingBobby Darin,113
28171,You're The Reason WhyThe Ebonys,116
28172,You're The ReasonBobby Edwards,21
28173,You're The ReasonJoe South,93
28174,You're The Story Of My LifeDesmond Child,67
28175,You're The VoiceJohn Farnham,6
28176,You're Throwing A Good Love AwayThe Spinners,100
28177,"You're Welcome, Stop On ByBobby Womack",28
28178,You're WelcomeDwayne Johnson,79
28179,You've Been Cheatin'The Impressions,5
28180,You've Been In Love Too LongMartha & The Vandellas,15
28181,You've Been My InspirationThe Main Ingredient,67
28182,You've Got A FriendJames Taylor,13
28183,You've Got A FriendRoberta Flack & Donny Hathaway,63
28184,You've Got A Good Love ComingVan Stephenson,1
28185,You've Got A WayShania Twain,45
28186,You've Got Another Thing Comin'Judas Priest,57
28187,You've Got Another Thing ComingHotel,57
28188,You've Got Me Runnin'Gene Cotton,1
28189,You've Got My Mind Messed UpJames Carr,28
28190,You've Got My Soul On FireThe Temptations,98
28191,You've Got The PowerJames Brown And The Famous Flames,59
28192,You've Got The PowerThe Esquires,93
28193,You've Got To Be LovedThe Montanas,62
28194,You've Got To Crawl (Before You Walk)The 8th Day,1
28195,You've Got To Earn ItThe Staple Singers,97
28196,You've Got To Hide Your Love AwayThe Silkie,59
28197,You've Got To Love Her With A FeelingFreddy King,62
28198,You've Got To Pay The PriceAl Kent,59
28199,You've Got To Take It (If You Want It)The Main Ingredient,52
28200,You've Got What I NeedShooting Star,21
28201,You've Got Your TroublesThe Fortunes,74
28202,You've Lost That Lovin' Feelin'Long John Baldry & Kathi MacDonald,1
28203,You've Lost That Lovin' Feelin'Roberta Flack & Donny Hathaway,21
28204,You've Lost That Lovin' Feelin'The Righteous Brothers,13
28205,You've Lost That Lovin' FeelingDaryl Hall John Oates,95
28206,You've Lost That Lovin' FeelingDionne Warwick,57
28207,"You've Made Me So Very HappyBlood, Sweat & Tears",75
28208,You've Made Me So Very HappyBrenda Holloway,22
28209,You've Made Me So Very HappyLou Rawls,97
28210,You've Never Been In Love Like This BeforeUnit Four plus Two,0
28211,You've Never Been This Far BeforeConway Twitty,69
28212,You've Really Got A Hold On MeEddie Money,63
28213,You've Really Got A Hold On MeThe Miracles,27
28214,You've Still Got A Place In My HeartDean Martin,47
28215,YouBonnie Raitt,39
28216,YouCandlebox,72
28217,YouChris Young,23
28218,"YouEarth, Wind & Fire",45
28219,YouGeorge Harrison,50
28220,YouJacquees,23
28221,YouJesse Powell,105
28222,YouLloyd Featuring Lil Wayne,79
28223,YouMarvin Gaye,101
28224,YouMonifah,70
28225,Young & CrazyFrankie Ballard,107
28226,Young & Gettin' ItMeek Mill Featuring Kirko Bangz,48
28227,Young AmericansDavid Bowie,110
28228,Young And BeautifulLana Del Rey,23
28229,Young And In LoveChris Crosby,32
28230,Young And In LoveDick and DeeDee,17
28231,Young And Warm And WonderfulTony Bennett,51
28232,Young Birds FlyThe Cryan' Shames,62
28233,Young BloodBad Company,15
28234,Young BloodBruce Willis,59
28235,Young BloodRickie Lee Jones,31
28236,Young Boy BluesBen E. King,99
28237,Young BoyBarbara Greene,1
28238,Young Dumb & BrokeKhalid,96
28239,Young EmotionsRicky Nelson,34
28240,Young ForeverJay-Z + Mr. Hudson,62
28241,Young GirlsBruno Mars,39
28242,Young GirlThe Union Gap Featuring Gary Puckett,27
28243,Young Hearts Run FreeCandi Staton,30
28244,Young IdeasChico Holiday,1
28245,Young LoveAir Supply,15
28246,Young LoveJanet Jackson,117
28247,Young LoveLesley Gore,32
28248,Young LoveRay Stevens,93
28249,Young LoversPaul and Paula,61
28250,Young School GirlFats Domino,57
28251,"Young Thing, Wild Dreams (Rock Me)Red Rider",21
28252,Young TurksRod Stewart,106
28253,Young Wings Can Fly (Higher Than You Know)Ruby And The Romantics,59
28254,Young WorldRick Nelson,59
28255,"Young, Sad And BlueLysette",1
28256,"Young, Wild & FreeSnoop Dogg & Wiz Khalifa Featuring Bruno Mars",9
28257,Young'n (Holla Back)Fabolous,57
28258,Youngblood5 Seconds Of Summer,79
28259,Younger DaysJoe Fagin,0
28260,Younger GirlThe Critters,34
28261,Younger GirlThe Hondells,0
28262,Younger NowMiley Cyrus,2
28263,YoungKenny Chesney,65
28264,Your Baby Never Looked Good In BlueExpose,80
28265,Your Baby's Gone Surfin'Duane Eddy,38
28266,Your Body Is A WonderlandJohn Mayer,49
28267,Your Body's Callin'R. Kelly,106
28268,Your BodyChristina Aguilera,101
28269,Your BodyPretty Ricky,118
28270,Your Boyfriend's BackBobby Comstock And The Counts,62
28271,Your Bulldog Drinks ChampagneJim Stafford,59
28272,Your Cash Ain't Nothin' But TrashThe Steve Miller Band,59
28273,Your Cheatin' HeartBilly Vaughn And His Orchestra,62
28274,Your Cheatin' HeartGeorge Hamilton IV,0
28275,Your Cheating HeartRay Charles,59
28276,Your Daddy Don't KnowToronto,74
28277,Your EverythingKeith Urban,16
28278,Your FriendsDee Clark,32
28279,Your Good Thing (Is About To End)Lou Rawls,22
28280,Your Good Thing (Is About To End)Mable John,5
28281,Your Heart Belongs To MeThe Supremes,84
28282,Your Heart Is Free Just Like The WindVikki Carr,86
28283,Your Husband - My WifeBrooklyn Bridge,38
28284,Your ImaginationDaryl Hall John Oates,4
28285,Your Last GoodbyeFloyd Cramer,83
28286,Your Love (Means Everything to Me)Charles Wright And The Watts 103rd Street Rhythm Band,17
28287,Your Love Is A...Whitehead Bros.,59
28288,Your Love Is Driving Me CrazySammy Hagar,54
28289,Your Love Is KingSade,45
28290,Your Love Is My DrugKe$ha,93
28291,Your Love Is So DivineMiranda,57
28292,Your Love Is So Doggone GoodThe Whispers,86
28293,Your Love Is So Good For MeDiana Ross,98
28294,Your Love Keeps Working On MeJody Watley,97
28295,Your LoveGraham Central Station,52
28296,Your LoveKeith Sweat,16
28297,"Your LoveMarilyn McCoo & Billy Davis, Jr.",66
28298,Your LoveNicki Minaj,24
28299,Your LoveThe Outfield,79
28300,Your Loving ArmsBillie Ray Martin,116
28301,Your Ma Said You Cried In Your Sleep Last NightKenny Dino,59
28302,Your Mama Don't DanceKenny Loggins & Jim Messina,52
28303,Your Mama Don't DancePoison,7
28304,Your ManJosh Turner,29
28305,Your Move (I've Seen All Good People)Yes,109
28306,Your Nose Is Gonna GrowJohnny Crawford,80
28307,Your Old Stand ByMary Wells,3
28308,Your One And Only LoveJackie Wilson,0
28309,Your Other LoveConnie Francis,117
28310,Your Other LoveThe Flamingos,32
28311,Your Own Back YardDion,82
28312,Your Own Special WayGenesis,116
28313,"Your Personal TouchEvelyn ""Champagne"" King",46
28314,Your Precious LoveLinda Jones,67
28315,Your Precious LoveMarvin Gaye & Tammi Terrell,24
28316,Your Secret LoveLuther Vandross,54
28317,Your Side Of The BedLittle Big Town,109
28318,Your Side Of The BedMac Davis,119
28319,Your SmileRene & Angela,16
28320,Your Smiling FaceJames Taylor,13
28321,Your SongElton John,79
28322,Your SongRod Stewart,93
28323,Your Sweetness Is My WeaknessBarry White,68
28324,Your Teenage DreamsJohnny Mathis,59
28325,"Your Time Hasn't Come Yet, BabyElvis Presley With The Jordanaires",1
28326,Your Time To CryJoe Simon,98
28327,Your Unchanging LoveMarvin Gaye,34
28328,Your Used To BeBrenda Lee,51
28329,Your Wildest DreamsThe Moody Blues,109
28330,Your WomanWhite Town,14
28331,"Your Wonderful, Sweet Sweet LoveThe Supremes",15
28332,YouRita Coolidge,98
28333,YouRomeo Santos,39
